gridID,area_km2,ITP,DPA_a,ShrimpT_p,Waterbody,TrawlDredg,GillPound_,Restricted
"34",118.874,E,0.000000000000000,0.000000000000000,0.223751664412201,0.146208808831480,0.000000000000000,0.146208808831480
"35",118.874,E,0.000000000000000,3.036128439014882,6.183173436221018,5.560727373473018,0.025687343071693,5.682752467315804
"36",118.874,E,0.000000000000000,0.000000000000000,6.221061263963514,5.545652744765756,0.000000000000000,5.545652744765756
"37",118.874,E,0.000000000000000,0.000000000000000,27.409975202093793,2.517742356108666,0.227276091837343,2.744928627375113
"38",118.874,E,0.000000000000000,7.772790163741232,56.569863023558213,38.225711051905471,0.173585351282793,38.399318130016333
"39",118.874,E,0.000000000000000,0.107249300586262,2.577988465709300,1.791197621015906,0.000000000000000,1.791197621015906
"40",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"41",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"42",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"43",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"44",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"45",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"46",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"47",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"48",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"49",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"50",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"51",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"52",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"53",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"54",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"55",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"56",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"57",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"58",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"59",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"60",118.874,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"61",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"62",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"63",118.742,E,0.000000000000000,0.000000000000000,0.267165802777376,0.000000000000000,0.000000000000000,0.000000000000000
"64",118.742,E,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"65",118.742,E,0.000000000000000,0.000000000000000,0.744772478256938,0.000000000000000,0.000000000000000,0.000000000000000
"66",118.742,E,0.000000000000000,0.000000000000000,11.488846352141474,0.071591644288421,0.125281831953787,0.196873975202020
"67",118.742,E,0.000000000000000,0.000000000000000,18.960030265017910,0.000000000000000,0.698586822352415,0.698425374240345
"68",118.742,E,0.000000000000000,0.000000000000000,28.523665960558851,11.849423667699138,4.070143259903003,15.919731500360511
"69",118.742,E,0.000000000000000,0.000000000000000,14.870289076478008,10.297715815433870,0.006639322111584,10.304355082151613
"70",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"71",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"72",118.742,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
